customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood
ee7e6942c9,400,1975-06-28,Approved,True,300,False,2011-03-09 17:55:28,4,True,8,86.79,400,4,86.79,57248,HedwigRJuhl@gmail.com,91408035,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Bills (Auto),1080,521,615,664,725,609,Bad
1feb90df44,500,1975-08-21,Approved,True,375,True,2011-03-09 18:01:30,5,True,5,193.91,500,5,193.91,84660,DelsieDEstrada@aol.com,324377820,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (Auto),1300,585,581,634,663,616,Good
83a8fb7a7b,800,1977-10-10,Approved,True,739,True,2011-03-09 19:06:04,8,True,13,77.39,500,6,77.39,84119,HattieEVasquez@aol.com,124302150,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,,Bills (Auto),1350,616,501,501,501,546,Good
0ed287a5a0,500,1963-04-12,Approved,True,325,True,2011-03-09 20:22:04,6,True,13,77.39,500,6,77.39,57201,ShirleyAArdoin@hotmail.com,91408734,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,Work,Bills (General),5400,713,564,568,636,579,Good
bf63ea5ae7,600,1988-12-28,Approved,True,200,True,2011-03-10 03:38:40,8,True,13,77.39,500,6,77.39,83854,DanielDMason@yahoo.com,325070760,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills (Auto),2600,584,501,555,663,560,Good
a4c59d3ddc,500,1954-10-08,Approved,True,325,True,2011-03-10 11:24:16,8,True,6,171.75,500,6,171.75,83704,SamanthaCHahn@aol.com,124103799,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (General),1300,616,501,501,602,572,Good
8fb5c17407,600,1962-03-02,Approved,False,0,False,2011-03-10 14:07:02,5,True,10,110.61,600,5,110.61,83202,AletaRMcLeod@aol.com,324173079,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (Home / Utilities),1612,410,604,657,700,637,Bad
34bfacce90,500,1990-02-28,Approved,True,275,True,2011-03-10 21:41:30,5,True,5,193.91,500,5,193.91,57069,PamelaCHollenbeck@bing.com,91400680,1 year or more,7-12 months,3+ years,Monthly,Mobile,Work,Rent / Mortgage,1600,716,570,618,596,571,Good
49d66b397b,800,1952-08-10,Approved,True,450,True,2011-03-10 23:23:10,8,True,17,105.88,800,8,105.88,84106,TinaHLewis@bing.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,3200,521,609,632,644,637,Good
c2574704fe,500,1960-08-08,Approved,True,400,False,2011-03-11 09:35:57,5,True,10,92.17,500,5,92.17,84111,JessicaRJohnson@yahoo.com,124001545,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Work,Bills (General),600,638,580,620,641,600,Good
f4303aa63e,800,1962-06-28,Approved,False,1450,True,2011-03-12 00:33:46,8,True,8,231.76,800,8,231.76,84043,ChristopherABryan@hotmail.com,124301025,1 year or more,3+ years,3+ years,Monthly,Mobile,,School,3300,785,573,561,680,619,Good
593aa244cd,300,1979-09-12,Approved,True,1500,True,2011-03-12 08:51:15,3,True,6,81.6,300,3,81.6,84058,MaryDCanada@gmail.com,124002971,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,,Bills (Home / Utilities),4100,544,612,619,627,605,Bad
49db48aa10,800,1961-08-01,Approved,True,725,True,2011-03-12 14:09:23,5,True,10,92.17,500,5,92.17,83706,CrystalSAustin@yahoo.com,123171955,1 year or more,3+ years,1-2 years,Bi-weekly,Work,,Bills (General),3400,582,604,622,670,613,Bad
e1d353d5a7,700,1952-04-29,Approved,False,300,True,2011-03-12 22:34:37,3,True,3,398.56,700,3,398.56,83318,NormanALeroy@yahoo.com,124103799,4-12 months,3+ years,3+ years,Monthly,Mobile,,Bills (General),2356,735,593,653,687,639,Good
3849ce77ad,500,1954-06-29,Approved,False,325,True,2011-03-13 07:43:58,5,True,5,193.91,500,5,193.91,83858,PatriciaJAnderson@bing.com,123171955,1 year or more,1-2 years,1-2 years,Monthly,Home,,Bills (Auto),1172,765,531,543,680,591,Bad
d362d7331b,500,1970-12-16,Approved,False,287,True,2011-03-14 05:49:53,5,True,5,193.91,500,5,193.91,83619,AnnaHRice@gmail.com,124103799,1 year or more,3+ years,6 months or less,Monthly,Home,,Bills (Medical),4600,521,516,552,644,596,Good
7f4927b467,800,1971-07-19,Approved,True,475,False,2011-03-14 14:45:38,8,True,13,77.39,500,6,77.39,83702,RonaldKSimons@hotmail.com,324172630,3 months or less,3+ years,7-12 months,Bi-weekly,Home,Work,Bills (General),1440,621,532,597,656,593,Good
6523bf1928,500,1980-07-23,Approved,True,624,True,2011-03-14 15:50:31,5,True,10,92.17,500,5,92.17,84123,ShirleyRDineen@hotmail.com,124002971,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (General),3200,716,556,593,651,605,Bad
593c2aeb25,300,1974-04-10,Approved,True,600,False,2011-03-14 17:21:18,3,True,6,81.6,300,3,81.6,83706,ThomasNWoodbury@yahoo.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills (Auto),1600,645,565,632,655,594,Good
a678f310f6,500,1968-12-02,Approved,True,150,True,2011-03-15 11:51:00,5,True,5,193.91,500,5,193.91,57401,GeraldineHSmith@gmail.com,291479178,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Other,3350,528,534,556,647,597,Good
f6010b85b6,800,1978-02-06,Approved,True,0,True,2011-03-15 13:03:29,8,True,6,171.75,500,6,171.75,84044,VeraJCook@gmail.com,124000054,1 year or more,3+ years,3+ years,Monthly,Home,Work,Bills (Auto),1190,541,571,643,648,602,Bad
b639616192,500,1979-11-25,Approved,True,0,False,2011-03-15 14:12:08,3,True,6,138.48,500,3,138.48,83440,LeticiaMBeach@hotmail.com,324173817,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Bills (General),5500,645,532,567,676,608,Good
0656fb0433,800,1986-11-20,Approved,True,0,True,2011-03-15 15:34:11,8,True,13,77.39,500,6,77.39,84119,MarkLPearson@aol.com,324079416,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Other,1000,760,637,674,726,600,Bad
1d1df8b519,800,1971-10-05,Approved,True,1000,True,2011-03-16 01:07:39,6,True,13,77.39,500,6,77.39,83401,CharlotteTLandry@gmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3200,550,538,553,660,604,Bad
61b62e57a0,800,1980-09-17,Approved,True,550,False,2011-03-16 07:21:38,8,True,16,113.77,800,8,113.77,84720,MichaelDJohnson@gmail.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Other,3400,305,566,639,676,617,Good
e58ecc1949,500,1966-01-15,Approved,False,0,False,2011-03-16 08:56:43,5,True,10,92.17,500,5,92.17,84103,MariaALentini@hotmail.com,324079555,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Mobile,Bills (Auto),2000,785,502,546,675,565,Bad
19ad6a3ba1,500,1946-06-10,Approved,True,200,True,2011-03-16 11:20:33,6,True,12,84.03,500,6,84.03,83325,HansMYingst@yahoo.com,324170179,1 year or more,3+ years,3+ years,Semi-monthly,Home,,Bills (General),4652,547,560,594,680,624,Good
b3125d2d1e,400,1977-07-07,Approved,True,400,True,2011-03-16 13:05:17,8,True,13,61.91,400,6,61.91,84044,EllaGMathes@aol.com,124302150,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),640,252,564,629,652,589,Bad
76331677da,400,1977-07-27,Approved,False,1054,True,2011-03-16 15:53:11,5,True,10,75.76,400,5,75.76,84123,DebraAIrwin@aol.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (Auto),1600,576,589,607,680,628,Good
33ba597a62,800,1966-08-12,Approved,False,0,True,2011-03-16 19:17:24,8,True,6,171.75,500,6,171.75,83849,AshleyDHerman@bing.com,123103606,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Medical),2500,50,543,554,642,600,Good
adb83de95b,800,1963-03-04,Approved,False,250,True,2011-03-17 01:44:14,8,True,8,231.76,800,8,231.76,84651,BettyTBurgess@gmail.com,324377862,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (General),2050,561,637,678,700,648,Good
c2be9535f9,700,1992-08-12,Approved,True,250,True,2011-03-17 02:51:23,6,True,13,77.39,500,6,77.39,84401,SusanMEddy@bing.com,124002971,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),1400,574,598,619,649,574,Bad
ca19ee210a,800,1964-09-24,Approved,True,595,True,2011-03-17 08:13:22,8,True,13,77.39,500,6,77.39,83440,LauraWGallegos@bing.com,314074269,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2198,543,539,532,629,598,Bad
596602edc6,600,1963-08-05,Approved,False,0,False,2011-03-17 09:36:20,5,True,10,92.17,500,5,92.17,83201,JuneRJones@hotmail.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,2200,765,526,566,661,606,Good
09c978cb8f,700,1954-01-24,Approved,False,900,False,2011-03-17 09:42:36,6,True,6,240.46,700,6,240.46,83245,SusanLMontoya@aol.com,324173642,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (Medical),2340,541,615,642,683,629,Good
13138a81a1,800,1959-09-13,Approved,False,920,True,2011-03-17 10:45:39,6,True,12,134.45,800,6,134.45,84065,EssieHBerlin@gmail.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Work,Mobile,Other,6100,425,618,679,723,639,Good
5439075aa3,800,1953-03-23,Approved,False,200,True,2011-03-17 10:56:42,8,True,13,77.39,500,6,77.39,83815,GregoryMHowell@gmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,1640,583,547,556,680,599,Good
0e3bd4d42d,500,1979-05-27,Approved,True,350,False,2011-03-17 11:30:42,5,True,10,94.7,500,5,94.7,57078,KyongAMcMahon@aol.com,91400046,1 year or more,1-2 years,7-12 months,Semi-monthly,Mobile,Work,Bills (Auto),1700,529,524,543,642,587,Bad
1370c4a71e,800,1973-01-05,Approved,True,0,True,2011-03-17 17:27:03,5,True,10,92.17,500,5,92.17,84601,ChristopherRSibley@yahoo.com,63192874,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1150,538,533,545,624,566,Bad
fac4f13374,700,1967-05-09,Approved,True,595,True,2011-03-18 08:53:46,8,True,6,171.75,500,6,171.75,83404,JewellJPage@yahoo.com,123103729,1 year or more,3+ years,3+ years,Monthly,Home,,Bills (General),1500,297,543,564,655,603,Good
47ab15e7c8,500,1973-05-10,Approved,True,400,True,2011-03-18 10:05:11,5,True,10,92.17,500,5,92.17,83709,ColeenAGonzalez@bing.com,123171955,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Home,Bills (General),1340,754,530,572,638,600,Good
143d298c7c,800,1946-05-01,Approved,True,1000,True,2011-03-18 10:51:26,8,True,17,105.88,800,8,105.88,84020,KathrynMMcCrae@yahoo.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (General),2600,544,581,640,659,635,Good
81ab69a1e5,300,1978-07-17,Approved,False,399,False,2011-03-18 15:15:43,8,True,13,46.43,300,6,46.43,83236,AnnJGonzalez@yahoo.com,324173082,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,920,765,501,513,640,557,Good
b80dcfbe17,300,1958-04-15,Approved,True,955,True,2011-03-18 15:31:09,8,True,13,46.43,300,6,46.43,84084,BarbaraDMorant@gmail.com,124000054,1 year or more,3+ years,7-12 months,Bi-weekly,Home,Mobile,Bills (General),2600,243,553,561,654,603,Good
e6d036221e,800,1973-11-12,Approved,True,500,False,2011-03-18 22:52:11,8,True,8,231.76,800,8,231.76,83338,FloraKPalmer@gmail.com,123103729,4-12 months,3+ years,3+ years,Monthly,Mobile,,Bills (General),3800,405,604,651,668,635,Bad
fbd6872845,800,1964-12-18,Approved,False,605,True,2011-03-19 12:24:30,8,True,17,105.88,800,8,105.88,57225,MaiRBolton@bing.com,91400172,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,,Bills (Medical),5200,638,670,737,797,641,Good
5f297dc29e,500,1968-09-28,Approved,True,205,True,2011-03-19 12:57:35,5,True,10,94.7,500,5,94.7,84720,KizzyJLewis@hotmail.com,124301779,1 year or more,6 months or less,6 months or less,Semi-monthly,Mobile,Work,Bills (General),1200,538,560,569,675,579,Bad
a849347b5d,800,1967-10-04,Approved,True,825,True,2011-03-19 15:25:23,5,True,10,147.47,800,5,147.47,84074,BonitaDMahon@hotmail.com,324079555,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,Work,Other,2800,595,543,508,645,580,Good
f38fb5a368,500,1956-07-01,Approved,True,300,True,2011-03-20 12:21:51,5,True,10,92.17,500,5,92.17,57719,MonicaGHaslam@gmail.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),2576,231,594,642,681,623,Good
467243e969,600,1949-10-17,Approved,False,820,True,2011-03-20 12:56:12,6,True,13,92.87,600,6,92.87,84084,LynnJMcElhannon@gmail.com,124302150,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills (Auto),3432,762,614,668,703,637,Good
7a73f18e99,700,1940-06-05,Approved,False,175,True,2011-03-21 05:33:58,8,True,8,202.79,700,8,202.79,84047,DesmondMNelson@hotmail.com,324079131,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (General),1710,668,535,590,663,594,Bad
e055a6d920,800,1976-12-28,Approved,False,1839,True,2011-03-21 08:42:05,8,True,8,231.76,800,8,231.76,84404,JamesFBattista@aol.com,124002971,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Pay off loans / overdrawn acct,6000,735,586,563,680,619,Good
f9891e0e6a,800,1979-07-06,Approved,True,1200,True,2011-03-21 10:03:30,3,True,6,221.57,800,3,221.57,84047,WilliamCShinn@gmail.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Other,11000,572,595,639,659,635,Bad
c19c04cf81,800,1970-03-23,Approved,False,1200,False,2011-03-21 14:03:28,8,True,13,77.39,500,6,77.39,83646,OlgaNJeter@hotmail.com,123103716,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,,Bills (Medical),3600,530,597,638,680,608,Bad
2c02e1da11,500,1979-09-28,Approved,False,500,True,2011-03-21 14:05:01,5,True,10,92.17,500,5,92.17,83241,ColleenJJohns@bing.com,103101437,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),1800,661,511,585,582,577,Bad
43d6342983,800,1969-03-16,Approved,False,600,True,2011-03-21 17:13:17,8,True,17,105.88,800,8,105.88,83338,JerryDNaron@hotmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Home / Utilities),2180,515,551,558,680,610,Good
29d3bb181f,500,1971-12-28,Approved,True,950,True,2011-03-22 09:46:02,6,True,13,77.39,500,6,77.39,84010,DavidBJett@gmail.com,324079416,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3800,771,604,625,664,606,Bad
6a05747a94,500,1961-12-22,Approved,True,0,True,2011-03-22 10:35:43,5,True,5,193.91,500,5,193.91,83301,SylviaCThompson@gmail.com,123103729,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Home / Utilities),4700,534,546,565,664,591,Good
b0d8806c09,700,1973-06-17,Approved,True,400,True,2011-03-22 10:40:17,8,True,13,77.39,500,6,77.39,57058,MargieCFrawley@hotmail.com,291479903,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (Home / Utilities),1400,528,597,631,654,598,Good
28f096ef8a,400,1951-07-30,Approved,False,812,True,2011-03-22 13:19:18,3,True,6,108.8,400,3,108.8,84074,KellieAParkhurst@aol.com,324379828,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,,Bills (Medical),1112,717,616,710,757,629,Good
c8c582bce9,800,1965-01-05,Approved,True,950,True,2011-03-22 13:35:55,8,True,13,77.39,500,6,77.39,84020,RandallJHunnicutt@aol.com,124001545,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),2800,530,552,538,675,601,Bad
3c182138f2,400,1967-07-11,Approved,True,100,False,2011-03-22 13:47:08,6,True,13,61.91,400,6,61.91,57103,RichardMLuong@hotmail.com,91408899,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),1550,581,578,611,643,607,Bad
b15ff0b371,500,1954-07-12,Approved,True,320,True,2011-03-22 14:51:16,5,True,5,193.91,500,5,193.91,57785,DanielMYarbrough@bing.com,91400046,1 year or more,3+ years,3+ years,Monthly,Mobile,,Pay off loans / overdrawn acct,1099,577,638,711,741,632,Good
fbee9e84fb,300,1961-11-23,Approved,False,782,True,2011-03-22 15:07:40,3,True,6,83.09,300,3,83.09,57062,JameyKRusso@bing.com,291471134,1 year or more,3+ years,3+ years,Semi-monthly,Home,Work,Pay off loans / overdrawn acct,2096,492,552,573,680,606,Good
0a57b0da19,500,1982-05-09,Approved,True,800,True,2011-03-22 15:20:40,5,True,5,193.91,500,5,193.91,84058,DorisABroxton@hotmail.com,324377817,1 year or more,1-2 years,3+ years,Monthly,Mobile,,Bills (General),2000,586,533,557,674,589,Good
e3b019131f,800,1959-12-15,Approved,True,232,True,2011-03-22 15:59:27,8,True,6,171.75,500,6,171.75,84601,LatishaSShugart@yahoo.com,324079555,1 year or more,3+ years,6 months or less,Monthly,Home,,Other,1250,541,611,703,747,610,Good
ac43002afc,800,1983-02-23,Approved,True,570,True,2011-03-22 16:46:24,6,True,13,77.39,500,6,77.39,84010,RandiCWest@aol.com,324377516,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Bills (Auto),2800,539,678,668,720,617,Bad
3618df83df,600,1956-05-15,Approved,True,300,False,2011-03-22 17:43:13,8,True,13,77.39,500,6,77.39,83401,TyroneCJones@bing.com,324173639,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),1666,681,514,545,645,569,Good
731138235a,500,1978-10-25,Approved,True,750,True,2011-03-23 05:15:37,5,True,10,92.17,500,5,92.17,84790,CharlesGWallace@aol.com,124002971,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Other,2200,616,599,630,690,630,Good
4544b2a207,500,1973-10-06,Approved,True,630,False,2011-03-23 08:40:27,5,True,10,94.7,500,5,94.7,57401,MonicaJRobertson@hotmail.com,91400172,1 year or more,1-2 years,3+ years,Semi-monthly,Home,Work,Bills (Auto),2000,763,580,637,681,598,Good
4cc3b17641,600,1980-03-01,Approved,True,1500,True,2011-03-23 10:09:33,4,True,8,130.18,600,4,130.18,84058,ConnieCClement@bing.com,124002971,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Bills (General),2800,745,673,719,734,636,Bad
ac6017f4a3,500,1976-07-20,Approved,True,605,True,2011-03-23 12:06:49,8,True,13,77.39,500,6,77.39,84010,BarbaraRBanks@hotmail.com,124002971,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,,Bills (General),1640,50,561,557,656,613,Bad
a332a2aa07,500,1956-07-28,Approved,True,200,True,2011-03-23 14:03:03,8,True,8,144.85,500,8,144.85,83714,AustinBBacon@gmail.com,123171955,1 year or more,7-12 months,6 months or less,Monthly,Mobile,,Bills (Auto),2800,453,565,563,630,613,Bad
4c20d8d5a6,800,1975-07-10,Approved,True,1500,True,2011-03-23 16:23:52,7,True,15,113.56,800,7,113.56,84062,AngelOStirling@aol.com,124000054,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,,Bills (Auto),4878,766,603,627,681,618,Good
cf95657c97,500,1972-06-04,Approved,True,595,True,2011-03-23 17:15:50,6,True,6,171.75,500,6,171.75,57103,DianaARichards@aol.com,291479974,1 year or more,7-12 months,7-12 months,Monthly,Mobile,,Bills (Home / Utilities),1800,354,537,536,653,576,Bad
5878242d8f,700,1961-05-02,Approved,True,300,True,2011-03-23 18:16:12,5,True,10,92.17,500,5,92.17,84302,DillonABriggs@gmail.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Other,1932,624,537,573,674,609,Good
2a602e96e8,500,1987-12-19,Approved,True,300,True,2011-03-23 18:24:46,5,True,10,92.17,500,5,92.17,83234,MariaPPitts@aol.com,124101555,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),1400,530,506,548,620,567,Bad
5be2d50923,500,1969-03-03,Approved,False,0,True,2011-03-23 18:50:21,5,True,10,92.17,500,5,92.17,84015,LeighDMartinez@bing.com,51000017,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,,Bills (Auto),3000,329,597,649,666,620,Bad
23f388704f,700,1953-09-24,Approved,True,450,True,2011-03-23 21:49:20,8,True,17,92.64,700,8,92.64,84513,CathyJAllen@aol.com,124000054,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1000,50,594,618,650,608,Good
b82eba744a,500,1987-05-05,Approved,True,350,False,2011-03-24 07:06:13,5,True,5,193.91,500,5,193.91,84043,MonicaSSummers@yahoo.com,31101169,1 year or more,7-12 months,6 months or less,Monthly,Mobile,,Bills (Home / Utilities),1500,655,605,661,727,617,Bad
49ab118eee,800,1984-10-08,Approved,False,1300,False,2011-03-24 10:03:27,8,True,6,171.75,500,6,171.75,84790,LyleLMontoya@bing.com,122000247,1 year or more,6 months or less,3+ years,Monthly,Mobile,,Bills (Auto),4251,661,501,509,643,555,Bad
cef1eb6129,800,1955-09-06,Approved,False,960,True,2011-03-24 10:25:41,8,True,8,231.76,800,8,231.76,83872,DianaJLopez@aol.com,123103729,1 year or more,3+ years,3+ years,Monthly,Home,,Bills (Medical),3700,660,561,568,680,611,Good
e170390af6,500,1984-02-04,Approved,True,400,True,2011-03-24 10:49:47,5,True,10,92.17,500,5,92.17,84401,MarthaSFigueroa@aol.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,,Bills (General),2700,544,590,626,640,613,Good
23c9417208,800,1971-03-10,Approved,False,915,True,2011-03-24 11:14:27,8,True,16,113.77,800,8,113.77,83854,TheresaAHeffernan@bing.com,325182690,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,,Bills (General),1600,603,582,640,702,624,Good
e38ae83ed4,600,1973-04-27,Approved,False,518,True,2011-03-24 12:54:35,6,True,13,77.39,500,6,77.39,84067,BettyCReed@bing.com,124001545,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),2000,544,582,624,659,614,Good
1be74f36fe,800,1970-08-14,Approved,True,850,False,2011-03-24 14:04:05,6,True,12,84.03,500,6,84.03,84720,WilliamCSpeck@aol.com,124301779,1 year or more,6 months or less,1-2 years,Semi-monthly,Mobile,,Bills (Medical),3288,583,629,653,684,609,Good
241143a07a,800,1980-02-15,Approved,True,375,False,2011-03-24 21:56:46,8,True,12,84.03,500,6,84.03,83646,FabiolaASmith@gmail.com,123103716,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,Work,Bills (General),2404,715,570,595,570,584,Good
25dbbdd167,700,1971-01-03,Approved,True,475,True,2011-03-25 10:45:55,5,True,5,193.91,500,5,193.91,83204,IsidraESoria@gmail.com,324173626,1 year or more,3+ years,6 months or less,Monthly,Mobile,Home,Bills (General),3500,716,556,548,607,589,Bad
c8f391ff67,300,1976-06-04,Approved,True,250,True,2011-03-25 13:29:01,3,True,3,170.81,300,3,170.81,57262,CharlesJHeaton@hotmail.com,91400172,3 months or less,3+ years,6 months or less,Monthly,Home,,Bills (General),850,539,590,684,746,614,Good
3a025755f3,800,1985-08-01,Approved,True,0,True,2011-03-25 14:28:46,8,True,6,171.75,500,6,171.75,84404,BarbaraJBateman@yahoo.com,124002971,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Auto),1500,668,534,594,586,562,Bad
85fb1842f6,800,1981-12-17,Approved,True,710,True,2011-03-26 13:45:48,5,True,10,147.47,800,5,147.47,83642,VondaCEldridge@gmail.com,123103716,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,2400,521,552,608,633,596,Good
d842e21d04,800,1956-08-09,Approved,True,475,True,2011-03-26 15:19:41,8,True,13,77.39,500,6,77.39,57237,MaryMPichardo@aol.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (General),2200,715,535,537,640,591,Bad
bab196e7cb,800,1984-11-30,Approved,True,400,False,2011-03-27 15:25:31,8,True,12,84.03,500,6,84.03,83634,MitziJChristopher@bing.com,124103799,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),1300,670,568,617,668,596,Bad
981f0c1db3,300,1976-01-22,Approved,True,825,False,2011-03-28 08:07:59,5,True,10,56.82,300,5,56.82,83404,ToddMGillum@bing.com,123271978,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (Medical),3915,540,543,573,645,603,Good
fe7542440a,800,1983-03-29,Approved,False,500,True,2011-03-28 16:36:37,5,True,10,94.7,500,5,94.7,84110,GloriaIAlexander@yahoo.com,324079416,4-12 months,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (Home / Utilities),2127,547,581,617,672,602,Bad
dd87b5e504,800,1959-11-02,Approved,False,741,False,2011-03-28 19:09:03,8,True,16,113.77,800,8,113.77,83709,DavidMPirtle@gmail.com,123103729,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,School,4600,642,652,671,711,654,Good
7fe2aad46b,300,1970-11-05,Approved,True,310,True,2011-03-28 19:11:49,5,True,5,116.34,300,5,116.34,57747,GeorgetteGBrooks@aol.com,291479592,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Other,1244,513,538,556,680,597,Bad
00b5dc96d2,800,1972-05-22,Approved,True,568,True,2011-03-28 19:37:03,8,True,12,84.03,500,6,84.03,84081,CarlSSimas@bing.com,124302150,1 year or more,3+ years,1-2 years,Semi-monthly,Work,,Other,3800,521,531,596,641,603,Bad
4e2596067f,500,1941-10-01,Approved,False,0,True,2011-03-29 05:50:49,5,True,5,193.91,500,5,193.91,83849,LawrenceOHubbard@bing.com,123103606,1 year or more,3+ years,3+ years,Monthly,Mobile,Home,Bills (General),2400,50,551,582,680,615,Good
7cb313563b,700,1954-10-25,Approved,False,1353,True,2011-03-29 09:14:08,6,True,12,117.64,700,6,117.64,84062,GladysDCrowe@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Home,Other,5700,543,656,679,729,648,Good
22b6199fc1,700,1951-07-23,Approved,True,650,True,2011-03-29 09:42:22,5,True,5,193.91,500,5,193.91,84108,ReneJMitchell@gmail.com,324078909,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (General),3000,719,522,541,629,587,Bad
37e736b7df,800,1978-03-08,Approved,True,325,True,2011-03-29 13:24:14,8,True,12,84.03,500,6,84.03,83705,EleanorASchaefer@hotmail.com,123171955,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,Work,Bills (Auto),2675,612,533,545,639,601,Bad
